axis,axis_label,distance_px,region,S,structure_corr,S_measurable,structure_corr_measurable,noise_level,sample_count_structure,noise_source,noise_corr,N,Q,sample_count_noise
y,y,2,background,0.9142417485226789,0.9142417485226789,0.8434115316673771,0.8434115316673771,F1,500000,proxy,0.00013523366425246234,0.9998647663357475,0.9141181122610136,500000
y,y,3,all,0.8287797953511248,0.8287797953511248,0.7941363122815811,0.7941363122815811,F1,500000,gt,-0.00015921085642600424,0.999840789143574,0.8286478446101183,500000
y,y,3,all,0.8287797953511248,0.8287797953511248,0.7941363122815811,0.7941363122815811,F1,500000,proxy,0.0004183224893712513,0.9995816775106288,0.8284330981239929,500000
y,y,3,foreground,0.6882461927846355,0.6882461927846355,0.6792068522276178,0.6792068522276178,F1,500000,gt,0.001756710988837765,0.9982432890111622,0.687037143134745,500000
y,y,3,foreground,0.6882461927846355,0.6882461927846355,0.6792068522276178,0.6792068522276178,F1,500000,proxy,0.00026230505586219974,0.9997376949441378,0.6880656623285901,500000
y,y,3,background,0.8523413164137231,0.8523413164137231,0.7684073554962286,0.7684073554962286,F1,500000,gt,0.0005766541386030112,0.999423345861397,0.8518498102661108,500000
y,y,3,background,0.8523413164137231,0.8523413164137231,0.7684073554962286,0.7684073554962286,F1,500000,proxy,0.0016852442182299031,0.9983147557817701,0.8509049131382784,500000
y,y,4,all,0.7729418750716452,0.7729418750716452,0.7289829732286749,0.7289829732286749,F1,500000,gt,-0.0012358395252118166,0.9987641604747882,0.7719866429517404,500000
y,y,4,all,0.7729418750716452,0.7729418750716452,0.7289829732286749,0.7289829732286749,F1,500000,proxy,0.0010412455698598656,0.9989587544301402,0.7721370527684678,500000
y,y,4,foreground,0.5809957599356486,0.5809957599356486,0.556077007758427,0.556077007758427,F1,500000,gt,0.0010898449145563516,0.9989101550854437,0.5803625646613039,500000
y,y,4,foreground,0.5809957599356486,0.5809957599356486,0.556077007758427,0.556077007758427,F1,500000,proxy,0.0026488616629088938,0.9973511383370911,0.5794567825408424,500000
y,y,4,background,0.7983189028267442,0.7983189028267442,0.717841745983598,0.717841745983598,F1,500000,gt,0.0007137173008406407,0.9992862826991593,0.7977491288142087,500000
y,y,4,background,0.7983189028267442,0.7983189028267442,0.717841745983598,0.717841745983598,F1,500000,proxy,-0.0022814404413676456,0.9977185595586323,0.796497585796727,500000
y,y,5,all,0.7005708996826068,0.7005708996826068,0.6453740474917697,0.6453740474917697,F1,500000,gt,0.000500505409166952,0.9994994945908331,0.7002202601578107,500000
y,y,5,all,0.7005708996826068,0.7005708996826068,0.6453740474917697,0.6453740474917697,F1,500000,proxy,0.00040491013006510086,0.999595089869935,0.7002872314284965,500000
y,y,5,foreground,0.4816840394792462,0.4816840394792462,0.4484052702801257,0.4484052702801257,F1,500000,gt,0.002142918807675098,0.9978570811923249,0.4806518296916892,500000
y,y,5,foreground,0.4816840394792462,0.4816840394792462,0.4484052702801257,0.4484052702801257,F1,500000,proxy,0.0010931879732833216,0.9989068120267167,0.481157468280365,500000
y,y,5,background,0.7550621005844604,0.7550621005844604,0.6805809254713076,0.6805809254713076,F1,500000,gt,-0.0017226029258809793,0.998277397074119,0.7537614284007718,500000
y,y,5,background,0.7550621005844604,0.7550621005844604,0.6805809254713076,0.6805809254713076,F1,500000,proxy,-0.00036613706655085624,0.9996338629334491,0.7547856443618887,500000
y,y,6,all,0.6359153858842748,0.6359153858842748,0.6121681824149157,0.6121681824149157,F1,500000,gt,0.0007217251275868129,0.9992782748724132,0.635456429771263,500000
y,y,6,all,0.6359153858842748,0.6359153858842748,0.6121681824149157,0.6121681824149157,F1,500000,proxy,-0.001029562106064475,0.9989704378939355,0.635260671500305,500000
y,y,6,foreground,0.39724253081396715,0.39724253081396715,0.37676727701902396,0.37676727701902396,F1,500000,gt,0.0005025211169136424,0.9994974788830864,0.3970429080536969,500000
y,y,6,foreground,0.39724253081396715,0.39724253081396715,0.37676727701902396,0.37676727701902396,F1,500000,proxy,-0.001724493713466063,0.9982755062865339,0.39655748856685713,500000
y,y,6,background,0.7201060761835348,0.7201060761835348,0.6484727376379517,0.6484727376379517,F1,500000,gt,0.0026112967884884823,0.9973887032115115,0.7182256654994257,500000
y,y,6,background,0.7201060761835348,0.7201060761835348,0.6484727376379517,0.6484727376379517,F1,500000,proxy,0.0012572421776621192,0.9987427578223379,0.7192007284521661,500000
y,y,7,all,0.5955006301445596,0.5955006301445596,0.578738655986263,0.578738655986263,F1,500000,gt,-0.001794541003923622,0.9982054589960764,0.5944319798459028,500000
y,y,7,all,0.5955006301445596,0.5955006301445596,0.578738655986263,0.578738655986263,F1,500000,proxy,9.261264971227634e-05,0.9999073873502877,0.5954454792532965,500000
y,y,7,foreground,0.3122002776894744,0.3122002776894744,0.3081704493641736,0.3081704493641736,F1,500000,gt,0.001370027313618399,0.9986299726863817,0.31177255478172056,500000
y,y,7,foreground,0.3122002776894744,0.3122002776894744,0.3081704493641736,0.3081704493641736,F1,500000,proxy,-0.001588713336178993,0.9984112866638211,0.31170428094475033,500000
y,y,7,background,0.6934628803278523,0.6934628803278523,0.6215560968324356,0.6215560968324356,F1,500000,gt,0.000319208491980988,0.999680791508019,0.6932415210875781,500000
y,y,7,background,0.6934628803278523,0.6934628803278523,0.6215560968324356,0.6215560968324356,F1,500000,proxy,0.0013281818721845736,0.9986718181278155,0.692541835501168,500000
y,y,8,all,0.5546342936774998,0.5546342936774998,0.5307402532962135,0.5307402532962135,F1,500000,gt,-0.0010681771563406314,0.9989318228436593,0.5540418459948704,500000
y,y,8,all,0.5546342936774998,0.5546342936774998,0.5307402532962135,0.5307402532962135,F1,500000,proxy,0.00040761395870437416,0.9995923860412956,0.5544082169974207,500000
y,y,8,foreground,0.2520991317731119,0.2520991317731119,0.2145334221584408,0.2145334221584408,F1,500000,gt,0.0011991072820305452,0.9988008927179695,0.2517968378684092,500000
y,y,8,foreground,0.2520991317731119,0.2520991317731119,0.2145334221584408,0.2145334221584408,F1,500000,proxy,0.003996529757420372,0.9960034702425796,0.2510916100911608,500000
y,y,8,background,0.6724220992989961,0.6724220992989961,0.6058866012966401,0.6058866012966401,F1,500000,gt,-0.0016157481471259952,0.998384251852874,0.6713356345379672,500000
y,y,8,background,0.6724220992989961,0.6724220992989961,0.6058866012966401,0.6058866012966401,F1,500000,proxy,0.0007476811927437207,0.9992523188072563,0.671919341941765,500000
x,x,1,all,0.9703882406266752,0.9703882406266752,0.9606318915023948,0.9606318915023948,F1,500000,gt,0.0007946474881376157,0.9992053525118624,0.9696171240487429,500000
x,x,1,all,0.9703882406266752,0.9703882406266752,0.9606318915023948,0.9606318915023948,F1,500000,proxy,-0.08987143846811776,0.9101285615318823,0.8831780535690099,500000
x,x,1,foreground,0.9413545561369225,0.9413545561369225,0.9310570985532232,0.9310570985532232,F1,500000,gt,-0.0007286912774721901,0.9992713087225278,0.9406685992828568,500000
